trial,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,objective_meat,objective_feed_efficiency,constraint_failure,constraint_negative_weight,decision_rad_scale,decision_mint_shift,decision_maxt_shift,decision_vpr_scale,decision_wind_scale,decision_rain_scale,decision_okta_shift,decision_feed1_scale,decision_feed2_scale,decision_slweight_scale,result_beef_production_herd_kg,result_feed_efficiency_herd_g_per_kg_dm,result_slaughter_weight_bull_calf_kg,result_feed_fraction_repr_cow,result_runtime_seconds,result_success
0,0.8218863815069198,-0.7877013087272644,-4.947518240660429,1.2268097758293153,1.1396077275276184,0.5976733192801476,-0.1939452886581421,0.776671826839447,0.5897807478904724,0.9920613408088684,505.7628549515746,52.04497594555648,0.0,-0.0,0.8218863815069198,-0.7877013087272644,-4.947518240660429,1.2268097758293153,1.1396077275276184,0.5976733192801476,-0.1939452886581421,0.776671826839447,0.5897807478904724,0.9920613408088684,505.7628549515746,52.04497594555648,928.1376888182056,1.0,85.93568202200004,True
1,1.1632252931594849,2.4425745010375977,1.7445361614227295,0.9828188598155976,0.5626180991530418,1.1022151112556458,0.7610387802124023,1.2149614691734314,1.0651257634162903,1.2503352165222168,503.49375163580385,51.86807170471046,0.0,-0.0,1.1632252931594849,2.4425745010375977,1.7445361614227295,0.9828188598155976,0.5626180991530418,1.1022151112556458,0.7610387802124023,1.2149614691734314,1.0651257634162903,1.2503352165222168,503.49375163580385,51.86807170471046,1170.3622233996207,1.0,84.90144115699968,True
2,1.0448073387145995,-4.669852778315544,-0.02583920955657959,1.0126254439353943,0.9386318624019623,1.4974284172058105,-1.1515749096870422,1.4392120838165283,1.3773877620697021,1.0568315386772156,505.6910431277413,52.04594590296045,0.0,-0.0,1.0448073387145995,-4.669852778315544,-0.02583920955657959,1.0126254439353943,0.9386318624019623,1.4974284172058105,-1.1515749096870422,1.4392120838165283,1.3773877620697021,1.0568315386772156,505.6910431277413,52.04594590296045,988.608081924222,1.0,84.31360271599988,True
3,0.9314051151275635,3.6379575729370117,3.2290118932724,0.7680966690182686,1.2653926610946655,0.9862774014472961,1.8348472118377686,0.5064155757427216,0.9015455543994904,0.7338029704988003,505.2915597058709,51.996261665957086,0.0,-0.0,0.9314051151275635,3.6379575729370117,3.2290118932724,0.7680966690182686,1.2653926610946655,0.9862774014472961,1.8348472118377686,0.5064155757427216,0.9015455543994904,0.7338029704988003,505.2915597058709,51.996261665957086,686.8216060888885,1.0,85.10329617299976,True
4,0.8204874674357135,-0.8261356604439394,-4.977532445879531,1.227874807500633,1.1426298103040513,0.5973922057448415,-0.2041278831233908,0.776093969202326,0.589478780279743,0.9907170257166726,505.7631522283479,52.04498707004293,0.0,-0.0,0.8204874674357135,-0.8261356604439394,-4.977532445879531,1.227874807500633,1.1426298103040513,0.5973922057448415,-0.2041278831233908,0.776093969202326,0.589478780279743,0.9907170257166726,505.7631522283479,52.04498707004293,927.1881915746899,1.0,84.76996255999984,True
5,0.8208698194519323,-0.8328444043549293,-4.95673615418579,1.2269916015695153,1.1423978077767107,0.5983118296975892,-0.20327445701418842,0.7765197111946763,0.590210461507636,0.9906920824082259,505.83110316538813,52.05128447535011,0.0,-0.0,0.8208698194519323,-0.8328444043549293,-4.95673615418579,1.2269916015695153,1.1423978077767107,0.5983118296975892,-0.20327445701418842,0.7765197111946763,0.590210461507636,0.9906920824082259,505.83110316538813,52.05128447535011,927.1881915746899,1.0,82.85674074300005,True
6,1.038978671434813,-4.983019227814843,-0.10560415191376094,1.0157560858214327,0.9549504839741331,1.5,-1.2174163636281456,1.444943656090112,1.3839452435307698,1.0495670451715104,505.70213049961393,52.04633252436095,0.0,-0.0,1.038978671434813,-4.983019227814843,-0.10560415191376094,1.0157560858214327,0.9549504839741331,1.5,-1.2174163636281456,1.444943656090112,1.3839452435307698,1.0495670451715104,505.70213049961393,52.04633252436095,982.0904521774405,1.0,84.24723990500024,True
7,0.8134265266257232,-1.2574084353359953,-4.863363142237089,1.2222305570059966,1.1660850227415427,0.6106841130955695,-0.2779651861336457,0.7742110327542858,0.5981468570020639,0.9766814719088797,505.83461121000795,52.050855947542594,0.0,-0.0,0.8134265266257232,-1.2574084353359953,-4.863363142237089,1.2222305570059966,1.1660850227415427,0.6106841130955695,-0.2779651861336457,0.7742110327542858,0.5981468570020639,0.9766814719088797,505.83461121000795,52.050855947542594,913.6665614601316,1.0,86.10150174200044,True
